record_id,timestamp_utc,site_id,equipment_id,equipment_type,location,data_split,operating_state,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,active_source,mains_voltage,generator_voltage,transfer_status,breaker_status,room_temperature_c,intruder_alarm,fire_alarm,voltage_deviation_pct,temperature_change_c_per_hour,target_fault_active,target_failure_type,target_risk_level,target_maintenance_required
157229,2025-03-19T23:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.980785,0.19509,-0.433884,-0.900969,MAINS,230.29,0,NORMAL,CLOSED,26.34,false,false,0.13,0.21,0,,NORMAL,0
157236,2025-03-19T23:50:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.984808,0.173648,-0.433884,-0.900969,MAINS,230.24,0,NORMAL,CLOSED,25.95,false,false,0.1,-0.1,0,,NORMAL,0
157243,2025-03-19T23:55:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.988362,0.152123,-0.433884,-0.900969,MAINS,230.1,0,NORMAL,CLOSED,26.41,false,false,0.04,-0.94,0,,NORMAL,0
157250,2025-03-20T00:00:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.991445,0.130526,-0.433884,-0.900969,MAINS,230.63,0,NORMAL,CLOSED,27.36,false,false,0.27,0.33,0,,NORMAL,0
157257,2025-03-20T00:05:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.994056,0.108867,-0.433884,-0.900969,MAINS,230.1,0,NORMAL,CLOSED,26.85,false,false,0.04,0.05,0,,NORMAL,0
157264,2025-03-20T00:10:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.996195,0.087156,-0.433884,-0.900969,MAINS,231.07,0,NORMAL,CLOSED,27.81,false,false,0.46,1.18,0,,NORMAL,0
157271,2025-03-20T00:15:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.997859,0.065403,-0.433884,-0.900969,MAINS,231.18,0,NORMAL,CLOSED,27.15,false,false,0.51,0.32,0,,NORMAL,0
157278,2025-03-20T00:20:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.999048,0.043619,-0.433884,-0.900969,MAINS,230.32,0,NORMAL,CLOSED,27.4,false,false,0.14,-0.25,0,,NORMAL,0
157285,2025-03-20T00:25:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.999762,0.021815,-0.433884,-0.900969,MAINS,230.56,0,NORMAL,CLOSED,27.79,false,false,0.24,0.28,0,,NORMAL,0
157292,2025-03-20T00:30:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,1,0,-0.433884,-0.900969,MAINS,230.13,0,NORMAL,CLOSED,27.15,false,false,0.06,-0.04,0,,NORMAL,0
157299,2025-03-20T00:35:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.999762,-0.021815,-0.433884,-0.900969,MAINS,230.2,0,NORMAL,CLOSED,27.16,false,false,0.09,-0.34,0,,NORMAL,0
157306,2025-03-20T00:40:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.999048,-0.043619,-0.433884,-0.900969,MAINS,230.04,0,NORMAL,CLOSED,26.63,false,false,0.02,0.01,0,,NORMAL,0
157313,2025-03-20T00:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.997859,-0.065403,-0.433884,-0.900969,MAINS,231.24,0,NORMAL,CLOSED,26.61,false,false,0.54,0.27,0,,NORMAL,0
157320,2025-03-20T00:50:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.996195,-0.087156,-0.433884,-0.900969,MAINS,231.68,0,NORMAL,CLOSED,27.18,false,false,0.73,1.23,0,,NORMAL,0
157327,2025-03-20T00:55:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.994056,-0.108867,-0.433884,-0.900969,MAINS,230.52,0,NORMAL,CLOSED,26.18,false,false,0.23,-0.23,0,,NORMAL,0
157334,2025-03-20T01:00:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.991445,-0.130526,-0.433884,-0.900969,MAINS,231.07,0,NORMAL,CLOSED,27.45,false,false,0.46,0.09,0,,NORMAL,0
157341,2025-03-20T01:05:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.988362,-0.152123,-0.433884,-0.900969,MAINS,230.44,0,NORMAL,CLOSED,26.66,false,false,0.19,-0.19,0,,NORMAL,0
157348,2025-03-20T01:10:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.984808,-0.173648,-0.433884,-0.900969,MAINS,229.97,0,NORMAL,CLOSED,27.63,false,false,0.01,-0.18,0,,NORMAL,0
157355,2025-03-20T01:15:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.980785,-0.19509,-0.433884,-0.900969,MAINS,230.07,0,NORMAL,CLOSED,26.93,false,false,0.03,-0.22,0,,NORMAL,0
157362,2025-03-20T01:20:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.976296,-0.21644,-0.433884,-0.900969,MAINS,231.48,0,NORMAL,CLOSED,26.5,false,false,0.64,-0.9,0,,NORMAL,0
157369,2025-03-20T01:25:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.971342,-0.237686,-0.433884,-0.900969,MAINS,229.15,0,NORMAL,CLOSED,27.1,false,false,0.37,-0.69,0,,NORMAL,0
157376,2025-03-20T01:30:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.965926,-0.258819,-0.433884,-0.900969,MAINS,231.72,0,NORMAL,CLOSED,27.05,false,false,0.75,-0.1,0,,NORMAL,0
157383,2025-03-20T01:35:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.96005,-0.279829,-0.433884,-0.900969,MAINS,231.48,0,NORMAL,CLOSED,26.99,false,false,0.64,-0.17,0,,NORMAL,0
157390,2025-03-20T01:40:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.953717,-0.300706,-0.433884,-0.900969,MAINS,232.47,0,NORMAL,CLOSED,27.17,false,false,1.08,0.54,0,,NORMAL,0
157397,2025-03-20T01:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.94693,-0.321439,-0.433884,-0.900969,MAINS,230.01,0,NORMAL,CLOSED,27.74,false,false,0.01,1.13,0,,NORMAL,0
157404,2025-03-20T01:50:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.939693,-0.34202,-0.433884,-0.900969,MAINS,231.75,0,NORMAL,CLOSED,27.03,false,false,0.76,-0.15,0,,NORMAL,0
157411,2025-03-20T01:55:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.932008,-0.362438,-0.433884,-0.900969,MAINS,230.74,0,NORMAL,CLOSED,27.21,false,false,0.32,1.03,0,,NORMAL,0
157418,2025-03-20T02:00:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.92388,-0.382683,-0.433884,-0.900969,MAINS,231.94,0,NORMAL,CLOSED,26.29,false,false,0.84,-1.16,0,,NORMAL,0
157425,2025-03-20T02:05:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.915311,-0.402747,-0.433884,-0.900969,MAINS,230.38,0,NORMAL,CLOSED,27.13,false,false,0.16,0.47,0,,NORMAL,0
157432,2025-03-20T02:10:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.906308,-0.422618,-0.433884,-0.900969,MAINS,231.53,0,NORMAL,CLOSED,27.28,false,false,0.66,-0.35,0,,NORMAL,0
157439,2025-03-20T02:15:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.896873,-0.442289,-0.433884,-0.900969,MAINS,230.83,0,NORMAL,CLOSED,26.77,false,false,0.36,-0.16,0,,NORMAL,0
157446,2025-03-20T02:20:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.887011,-0.461749,-0.433884,-0.900969,MAINS,229.25,0,NORMAL,CLOSED,27.5,false,false,0.32,1,0,,NORMAL,0
157453,2025-03-20T02:25:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.876727,-0.480989,-0.433884,-0.900969,MAINS,230.73,0,NORMAL,CLOSED,26.53,false,false,0.32,-0.57,0,,NORMAL,0
157460,2025-03-20T02:30:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.866025,-0.5,-0.433884,-0.900969,MAINS,232.21,0,NORMAL,CLOSED,27.09,false,false,0.96,0.04,0,,NORMAL,0
157467,2025-03-20T02:35:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.854912,-0.518773,-0.433884,-0.900969,MAINS,230.39,0,NORMAL,CLOSED,27.03,false,false,0.17,0.04,0,,NORMAL,0
157474,2025-03-20T02:40:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.843391,-0.5373,-0.433884,-0.900969,MAINS,231.13,0,NORMAL,CLOSED,26.77,false,false,0.49,-0.4,0,,NORMAL,0
157481,2025-03-20T02:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.83147,-0.55557,-0.433884,-0.900969,MAINS,229.99,0,NORMAL,CLOSED,27.65,false,false,0,-0.09,0,,NORMAL,0
157488,2025-03-20T02:50:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.819152,-0.573576,-0.433884,-0.900969,MAINS,231.56,0,NORMAL,CLOSED,26.37,false,false,0.68,-0.66,0,,NORMAL,0
157495,2025-03-20T02:55:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.806445,-0.59131,-0.433884,-0.900969,MAINS,232.31,0,NORMAL,CLOSED,27.07,false,false,1,-0.14,0,,NORMAL,0
157502,2025-03-20T03:00:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.793353,-0.608761,-0.433884,-0.900969,MAINS,232.67,0,NORMAL,CLOSED,27.13,false,false,1.16,0.84,0,,NORMAL,0
157509,2025-03-20T03:05:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.779884,-0.625923,-0.433884,-0.900969,MAINS,230.59,0,NORMAL,CLOSED,27.08,false,false,0.25,-0.05,0,,NORMAL,0
157516,2025-03-20T03:10:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.766044,-0.642788,-0.433884,-0.900969,MAINS,232.47,0,NORMAL,CLOSED,26.59,false,false,1.08,-0.69,0,,NORMAL,0
157523,2025-03-20T03:15:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.75184,-0.659346,-0.433884,-0.900969,MAINS,231.08,0,NORMAL,CLOSED,27.57,false,false,0.47,0.8,0,,NORMAL,0
157530,2025-03-20T03:20:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.737277,-0.67559,-0.433884,-0.900969,MAINS,230.18,0,NORMAL,CLOSED,27.29,false,false,0.08,-0.21,0,,NORMAL,0
157537,2025-03-20T03:25:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.722364,-0.691513,-0.433884,-0.900969,MAINS,230.77,0,NORMAL,CLOSED,26.24,false,false,0.33,-0.29,0,,NORMAL,0
157544,2025-03-20T03:30:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.707107,-0.707107,-0.433884,-0.900969,MAINS,229.83,0,NORMAL,CLOSED,26.74,false,false,0.07,-0.35,0,,NORMAL,0
157551,2025-03-20T03:35:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.691513,-0.722364,-0.433884,-0.900969,MAINS,231.7,0,NORMAL,CLOSED,26.26,false,false,0.74,-0.77,0,,NORMAL,0
157558,2025-03-20T03:40:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.67559,-0.737277,-0.433884,-0.900969,MAINS,231.73,0,NORMAL,CLOSED,26.8,false,false,0.75,0.03,0,,NORMAL,0
157565,2025-03-20T03:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.659346,-0.75184,-0.433884,-0.900969,MAINS,229.37,0,NORMAL,CLOSED,26.81,false,false,0.27,-0.84,0,,NORMAL,0
157572,2025-03-20T03:50:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.642788,-0.766044,-0.433884,-0.900969,MAINS,230.79,0,NORMAL,CLOSED,27.27,false,false,0.34,0.9,0,,NORMAL,0
157579,2025-03-20T03:55:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.625923,-0.779884,-0.433884,-0.900969,MAINS,230.71,0,NORMAL,CLOSED,27.62,false,false,0.31,0.55,0,,NORMAL,0
157586,2025-03-20T04:00:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.608761,-0.793353,-0.433884,-0.900969,MAINS,230.9,0,NORMAL,CLOSED,27.78,false,false,0.39,0.65,0,,NORMAL,0
157593,2025-03-20T04:05:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.59131,-0.806445,-0.433884,-0.900969,MAINS,231.21,0,NORMAL,CLOSED,27.17,false,false,0.53,0.09,0,,NORMAL,0
157600,2025-03-20T04:10:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.573576,-0.819152,-0.433884,-0.900969,MAINS,230.78,0,NORMAL,CLOSED,26.95,false,false,0.34,0.36,0,,NORMAL,0
157607,2025-03-20T04:15:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.55557,-0.83147,-0.433884,-0.900969,MAINS,232,0,NORMAL,CLOSED,27.08,false,false,0.87,-0.49,0,,NORMAL,0
157614,2025-03-20T04:20:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.5373,-0.843391,-0.433884,-0.900969,MAINS,231.22,0,NORMAL,CLOSED,27.38,false,false,0.53,0.09,0,,NORMAL,0
157621,2025-03-20T04:25:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.518773,-0.854912,-0.433884,-0.900969,MAINS,230.67,0,NORMAL,CLOSED,26.73,false,false,0.29,0.49,0,,NORMAL,0
157628,2025-03-20T04:30:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.5,-0.866025,-0.433884,-0.900969,MAINS,231.15,0,NORMAL,CLOSED,27.46,false,false,0.5,0.72,0,,NORMAL,0
157635,2025-03-20T04:35:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.480989,-0.876727,-0.433884,-0.900969,MAINS,230.94,0,NORMAL,CLOSED,27.04,false,false,0.41,0.78,0,,NORMAL,0
157642,2025-03-20T04:40:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.461749,-0.887011,-0.433884,-0.900969,MAINS,231.71,0,NORMAL,CLOSED,27.21,false,false,0.74,0.41,0,,NORMAL,0
157649,2025-03-20T04:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.442289,-0.896873,-0.433884,-0.900969,MAINS,231.9,0,NORMAL,CLOSED,26.59,false,false,0.83,-0.22,0,,NORMAL,0
157656,2025-03-20T04:50:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.422618,-0.906308,-0.433884,-0.900969,MAINS,231.97,0,NORMAL,CLOSED,27.41,false,false,0.86,0.14,0,,NORMAL,0
157663,2025-03-20T04:55:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.402747,-0.915311,-0.433884,-0.900969,MAINS,229.98,0,NORMAL,CLOSED,27.09,false,false,0.01,-0.53,0,,NORMAL,0
157670,2025-03-20T05:00:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.382683,-0.92388,-0.433884,-0.900969,MAINS,231.43,0,NORMAL,CLOSED,27.71,false,false,0.62,-0.07,0,,NORMAL,0
157677,2025-03-20T05:05:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.362438,-0.932008,-0.433884,-0.900969,MAINS,230.24,0,NORMAL,CLOSED,26.42,false,false,0.1,-0.75,0,,NORMAL,0
157684,2025-03-20T05:10:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.34202,-0.939693,-0.433884,-0.900969,MAINS,232.93,0,NORMAL,CLOSED,26.99,false,false,1.27,0.04,0,,NORMAL,0
157691,2025-03-20T05:15:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.321439,-0.94693,-0.433884,-0.900969,MAINS,230.7,0,NORMAL,CLOSED,26.94,false,false,0.3,-0.14,0,,NORMAL,0
157698,2025-03-20T05:20:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.300706,-0.953717,-0.433884,-0.900969,MAINS,231.94,0,NORMAL,CLOSED,27.34,false,false,0.84,-0.04,0,,NORMAL,0
157705,2025-03-20T05:25:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.279829,-0.96005,-0.433884,-0.900969,MAINS,230.71,0,NORMAL,CLOSED,26.89,false,false,0.31,0.16,0,,NORMAL,0
157712,2025-03-20T05:30:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.258819,-0.965926,-0.433884,-0.900969,MAINS,231.76,0,NORMAL,CLOSED,26.18,false,false,0.77,-1.28,0,,NORMAL,0
157719,2025-03-20T05:35:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.237686,-0.971342,-0.433884,-0.900969,MAINS,230.04,0,NORMAL,CLOSED,27.26,false,false,0.02,0.22,0,,NORMAL,0
157726,2025-03-20T05:40:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.21644,-0.976296,-0.433884,-0.900969,MAINS,231.57,0,NORMAL,CLOSED,27.02,false,false,0.68,-0.19,0,,NORMAL,0
157733,2025-03-20T05:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.19509,-0.980785,-0.433884,-0.900969,MAINS,229.38,0,NORMAL,CLOSED,27.64,false,false,0.27,1.05,0,,NORMAL,0
157740,2025-03-20T05:50:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.173648,-0.984808,-0.433884,-0.900969,MAINS,231.85,0,NORMAL,CLOSED,27.1,false,false,0.8,-0.31,0,,NORMAL,0
157747,2025-03-20T05:55:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.152123,-0.988362,-0.433884,-0.900969,MAINS,231.18,0,NORMAL,CLOSED,27.26,false,false,0.51,0.17,0,,NORMAL,0
157754,2025-03-20T06:00:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.130526,-0.991445,-0.433884,-0.900969,MAINS,230.01,0,NORMAL,CLOSED,27.32,false,false,0,-0.39,0,,NORMAL,0
157761,2025-03-20T06:05:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.108867,-0.994056,-0.433884,-0.900969,MAINS,231.88,0,NORMAL,CLOSED,26.54,false,false,0.82,0.12,0,,NORMAL,0
157768,2025-03-20T06:10:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.087156,-0.996195,-0.433884,-0.900969,MAINS,231.57,0,NORMAL,CLOSED,27.69,false,false,0.68,0.7,0,,NORMAL,0
157775,2025-03-20T06:15:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.065403,-0.997859,-0.433884,-0.900969,MAINS,231.36,0,NORMAL,CLOSED,27.27,false,false,0.59,0.33,0,,NORMAL,0
157782,2025-03-20T06:20:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.043619,-0.999048,-0.433884,-0.900969,MAINS,231.6,0,NORMAL,CLOSED,26.92,false,false,0.69,-0.42,0,,NORMAL,0
157789,2025-03-20T06:25:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0.021815,-0.999762,-0.433884,-0.900969,MAINS,232.42,0,NORMAL,CLOSED,27.11,false,false,1.05,0.22,0,,NORMAL,0
157796,2025-03-20T06:30:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,0,-1,-0.433884,-0.900969,MAINS,231.26,0,NORMAL,CLOSED,28.19,false,false,0.55,2.01,0,,NORMAL,0
157803,2025-03-20T06:35:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.021815,-0.999762,-0.433884,-0.900969,MAINS,231.88,0,NORMAL,CLOSED,26.69,false,false,0.82,-0.57,0,,NORMAL,0
157810,2025-03-20T06:40:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.043619,-0.999048,-0.433884,-0.900969,MAINS,233.08,0,NORMAL,CLOSED,27.62,false,false,1.34,0.6,0,,NORMAL,0
157817,2025-03-20T06:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.065403,-0.997859,-0.433884,-0.900969,MAINS,232.87,0,NORMAL,CLOSED,26.7,false,false,1.25,-0.94,0,,NORMAL,0
157824,2025-03-20T06:50:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.087156,-0.996195,-0.433884,-0.900969,MAINS,231.34,0,NORMAL,CLOSED,26.77,false,false,0.58,-0.33,0,,NORMAL,0
157831,2025-03-20T06:55:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.108867,-0.994056,-0.433884,-0.900969,MAINS,231.34,0,NORMAL,CLOSED,26.52,false,false,0.58,-0.74,0,,NORMAL,0
157838,2025-03-20T07:00:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.130526,-0.991445,-0.433884,-0.900969,MAINS,231.78,0,NORMAL,CLOSED,26.99,false,false,0.77,-0.33,0,,NORMAL,0
157845,2025-03-20T07:05:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.152123,-0.988362,-0.433884,-0.900969,MAINS,231.88,0,NORMAL,CLOSED,26.5,false,false,0.82,-0.04,0,,NORMAL,0
157852,2025-03-20T07:10:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.173648,-0.984808,-0.433884,-0.900969,MAINS,232.18,0,NORMAL,CLOSED,27.31,false,false,0.95,-0.38,0,,NORMAL,0
157859,2025-03-20T07:15:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.19509,-0.980785,-0.433884,-0.900969,MAINS,231.49,0,NORMAL,CLOSED,26.23,false,false,0.65,-1.04,0,,NORMAL,0
157866,2025-03-20T07:20:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.21644,-0.976296,-0.433884,-0.900969,MAINS,231.92,0,NORMAL,CLOSED,27.51,false,false,0.84,0.59,0,,NORMAL,0
157873,2025-03-20T07:25:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.237686,-0.971342,-0.433884,-0.900969,MAINS,232.1,0,NORMAL,CLOSED,26.18,false,false,0.91,-0.93,0,,NORMAL,0
157880,2025-03-20T07:30:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.258819,-0.965926,-0.433884,-0.900969,MAINS,231.09,0,NORMAL,CLOSED,27.21,false,false,0.47,-0.98,0,,NORMAL,0
157887,2025-03-20T07:35:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.279829,-0.96005,-0.433884,-0.900969,MAINS,230.25,0,NORMAL,CLOSED,26.51,false,false,0.11,-0.18,0,,NORMAL,0
157894,2025-03-20T07:40:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.300706,-0.953717,-0.433884,-0.900969,MAINS,231.72,0,NORMAL,CLOSED,27.32,false,false,0.75,-0.3,0,,NORMAL,0
157901,2025-03-20T07:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.321439,-0.94693,-0.433884,-0.900969,MAINS,230.84,0,NORMAL,CLOSED,26.4,false,false,0.37,-0.3,0,,NORMAL,0
157908,2025-03-20T07:50:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.34202,-0.939693,-0.433884,-0.900969,MAINS,230.85,0,NORMAL,CLOSED,26.8,false,false,0.37,0.03,0,,NORMAL,0
157915,2025-03-20T07:55:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.362438,-0.932008,-0.433884,-0.900969,MAINS,232.04,0,NORMAL,CLOSED,27.11,false,false,0.89,0.59,0,,NORMAL,0
157922,2025-03-20T08:00:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.382683,-0.92388,-0.433884,-0.900969,MAINS,230.14,0,NORMAL,CLOSED,27.19,false,false,0.06,0.2,0,,NORMAL,0
157929,2025-03-20T08:05:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.402747,-0.915311,-0.433884,-0.900969,MAINS,230.8,0,NORMAL,CLOSED,26.83,false,false,0.35,0.33,0,,NORMAL,0
157936,2025-03-20T08:10:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.422618,-0.906308,-0.433884,-0.900969,MAINS,231.91,0,NORMAL,CLOSED,27,false,false,0.83,-0.31,0,,NORMAL,0
157943,2025-03-20T08:15:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.442289,-0.896873,-0.433884,-0.900969,MAINS,232.28,0,NORMAL,CLOSED,27.46,false,false,0.99,1.23,0,,NORMAL,0
