record_id,timestamp_utc,site_id,equipment_id,equipment_type,location,data_split,operating_state,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,voltage_R,voltage_Y,voltage_B,current_R,current_Y,current_B,main_breaker_status,room_temperature_c,intruder_alarm,fire_alarm,phase_voltage_imbalance_v,phase_current_imbalance_pct,voltage_deviation_pct,temperature_change_c_per_hour,target_failure_within_15_min,target_failure_within_60_min,target_failure_within_6_hours,target_time_to_failure_min,target_fault_active,target_failure_type,target_risk_level,target_maintenance_required
191068,2025-04-05T18:35:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.021815,0.999762,0,1,229.69,228.2,230.03,53.89,54.56,55.04,CLOSED,29.55,false,false,1.83,2.11,0.3,-0.63,0,0,0,,0,,NORMAL,0
191075,2025-04-05T18:40:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.043619,0.999048,0,1,229.12,230.15,229.14,54.82,54.54,56.06,CLOSED,30.56,false,false,1.03,2.75,0.23,0.46,0,0,0,,0,,NORMAL,0
191082,2025-04-05T18:45:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.065403,0.997859,0,1,229.57,228.52,230.41,54.73,53.81,55.35,CLOSED,29.48,false,false,1.89,2.81,0.22,-0.52,0,0,0,,0,,NORMAL,0
191089,2025-04-05T18:50:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.087156,0.996195,0,1,228.77,228.86,228.85,54.98,54.95,52.85,CLOSED,29.66,false,false,0.09,3.92,0.51,0.27,0,0,0,,0,,NORMAL,0
191096,2025-04-05T18:55:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.108867,0.994056,0,1,226.96,227.13,228.66,55.94,52.46,54.19,CLOSED,29.53,false,false,1.71,6.42,1.05,-0.6,0,0,0,,0,,NORMAL,0
191103,2025-04-05T19:00:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.130526,0.991445,0,1,230.05,228.66,228.72,52.51,55.31,55.48,CLOSED,28.95,false,false,1.39,5.45,0.37,-0.64,0,0,0,,0,,NORMAL,0
191110,2025-04-05T19:05:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.152123,0.988362,0,1,228.76,227.91,228.66,54.87,52.72,57.17,CLOSED,29.76,false,false,0.85,8.09,0.68,-0.28,0,0,0,,0,,NORMAL,0
191117,2025-04-05T19:10:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.173648,0.984808,0,1,227.89,228.44,228.84,53.57,52.9,55.78,CLOSED,29.26,false,false,0.95,5.33,0.7,-0.72,0,0,0,,0,,NORMAL,0
191124,2025-04-05T19:15:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.19509,0.980785,0,1,229.6,229.73,227.89,56.96,55.93,54.51,CLOSED,29.35,false,false,1.84,4.4,0.4,-0.59,0,0,0,,0,,NORMAL,0
191131,2025-04-05T19:20:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.21644,0.976296,0,1,228.98,229.84,229.39,54.63,54.09,53.2,CLOSED,30.08,false,false,0.86,2.65,0.26,0.19,0,0,0,,0,,NORMAL,0
191138,2025-04-05T19:25:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.237686,0.971342,0,1,227.95,228.26,230.63,53.72,53.85,53.45,CLOSED,30.02,false,false,2.68,0.76,0.46,0.4,0,0,0,,0,,NORMAL,0
191145,2025-04-05T19:30:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.258819,0.965926,0,1,228.11,229.9,229.35,54.79,53.55,53.91,CLOSED,30.21,false,false,1.79,2.28,0.38,0.12,0,0,0,,0,,NORMAL,0
191152,2025-04-05T19:35:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.279829,0.96005,0,1,228.65,228.47,227.6,52.97,53.22,56.69,CLOSED,30.8,false,false,1.05,6.86,0.77,1.25,0,0,0,,0,,NORMAL,0
191159,2025-04-05T19:40:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.300706,0.953717,0,1,227.27,228.13,228.43,56.23,53.26,56.81,CLOSED,29.18,false,false,1.16,6.4,0.89,-1.38,0,0,0,,0,,NORMAL,0
191166,2025-04-05T19:45:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.321439,0.94693,0,1,229.87,228.06,229.26,56.51,54.06,55.81,CLOSED,30.43,false,false,1.81,4.43,0.41,0.95,0,0,0,,0,,NORMAL,0
191173,2025-04-05T19:50:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.34202,0.939693,0,1,229.31,229.28,227.53,53.58,57.85,55.24,CLOSED,29.81,false,false,1.78,7.68,0.56,0.15,0,0,0,,0,,NORMAL,0
191180,2025-04-05T19:55:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.362438,0.932008,0,1,229.22,228.49,228.93,54.59,55.29,54.76,CLOSED,29.56,false,false,0.73,1.27,0.49,0.03,0,0,0,,0,,NORMAL,0
191187,2025-04-05T20:00:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.382683,0.92388,0,1,227.84,227.26,227.8,52.09,54.08,54.33,CLOSED,29.66,false,false,0.58,4.18,1.03,0.71,0,0,0,,0,,NORMAL,0
191194,2025-04-05T20:05:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.402747,0.915311,0,1,230.17,229.03,229.52,54.52,55.59,52.31,CLOSED,29.78,false,false,1.13,6.05,0.19,0.02,0,0,0,,0,,NORMAL,0
191201,2025-04-05T20:10:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.422618,0.906308,0,1,228.15,229.48,229.66,56,52.18,54.09,CLOSED,29.23,false,false,1.5,7.07,0.39,-0.03,0,0,0,,0,,NORMAL,0
191208,2025-04-05T20:15:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.442289,0.896873,0,1,227.17,227.23,228.88,55.1,57.27,55.15,CLOSED,29.85,false,false,1.71,3.88,0.97,0.5,0,0,0,,0,,NORMAL,0
191215,2025-04-05T20:20:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.461749,0.887011,0,1,230.28,231.62,228.95,54.75,52.49,54.32,CLOSED,30.18,false,false,2.67,4.2,0.12,0.1,0,0,0,,0,,NORMAL,0
191222,2025-04-05T20:25:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.480989,0.876727,0,1,226.59,226.45,230.18,55.21,53.13,54.52,CLOSED,29.64,false,false,3.74,3.83,0.98,-0.38,0,0,0,,0,,NORMAL,0
191229,2025-04-05T20:30:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.5,0.866025,0,1,227.84,228.41,228.42,55.13,53.32,55.22,CLOSED,30.1,false,false,0.59,3.48,0.77,-0.11,0,0,0,,0,,NORMAL,0
191236,2025-04-05T20:35:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.518773,0.854912,0,1,229.48,228.61,228.63,52.47,54.55,54.89,CLOSED,30.66,false,false,0.87,4.49,0.48,-0.14,0,0,0,,0,,NORMAL,0
191243,2025-04-05T20:40:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.5373,0.843391,0,1,229.67,228.76,229.66,52.85,54.76,54.42,CLOSED,29.7,false,false,0.91,3.53,0.28,0.52,0,0,0,,0,,NORMAL,0
191250,2025-04-05T20:45:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.55557,0.83147,0,1,229.26,229.27,230.16,54.5,54.62,55.94,CLOSED,30.32,false,false,0.9,2.61,0.19,-0.11,0,0,0,,0,,NORMAL,0
191257,2025-04-05T20:50:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.573576,0.819152,0,1,230.11,229.35,229.71,55.81,55,54.39,CLOSED,30.05,false,false,0.76,2.58,0.12,0.24,0,0,0,,0,,NORMAL,0
191264,2025-04-05T20:55:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.59131,0.806445,0,1,228.68,229.28,226.97,53.42,53.85,54.91,CLOSED,30.17,false,false,2.31,2.76,0.73,0.61,0,0,0,,0,,NORMAL,0
191271,2025-04-05T21:00:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.608761,0.793353,0,1,229.11,228.92,229.2,54.13,54.71,56.19,CLOSED,30.01,false,false,0.28,3.73,0.4,0.35,0,0,0,,0,,NORMAL,0
191278,2025-04-05T21:05:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.625923,0.779884,0,1,228.49,227.68,226.95,55.86,53.6,55.93,CLOSED,29.84,false,false,1.55,4.21,1,0.06,0,0,0,,0,,NORMAL,0
191285,2025-04-05T21:10:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.642788,0.766044,0,1,229.79,230.73,229.14,53.84,56.37,53.44,CLOSED,29.2,false,false,1.59,5.37,0.05,-0.03,0,0,0,,0,,NORMAL,0
191292,2025-04-05T21:15:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.659346,0.75184,0,1,230.1,228.21,228.24,56.94,55.16,54.93,CLOSED,29.88,false,false,1.89,3.62,0.5,0.03,0,0,0,,0,,NORMAL,0
191299,2025-04-05T21:20:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.67559,0.737277,0,1,229.17,229.6,229.27,53.78,54.49,54.87,CLOSED,30.02,false,false,0.43,2.01,0.28,-0.16,0,0,0,,0,,NORMAL,0
191306,2025-04-05T21:25:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.691513,0.722364,0,1,230.91,229.86,228.2,55.18,54.83,55.13,CLOSED,30.17,false,false,2.71,0.63,0.15,0.53,0,0,0,,0,,NORMAL,0
191313,2025-04-05T21:30:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.707107,0.707107,0,1,228.91,230.21,230.36,52.51,53.31,56.13,CLOSED,29.14,false,false,1.45,6.7,0.08,-0.96,0,0,0,,0,,NORMAL,0
191320,2025-04-05T21:35:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.722364,0.691513,0,1,229.99,230.04,228.21,55.19,55.74,55.29,CLOSED,29.04,false,false,1.83,0.98,0.25,-1.62,0,0,0,,0,,NORMAL,0
191327,2025-04-05T21:40:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.737277,0.67559,0,1,229.29,229.68,229.66,52.67,51.45,53.82,CLOSED,29.85,false,false,0.39,4.51,0.2,0.15,0,0,0,,0,,NORMAL,0
191334,2025-04-05T21:45:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.75184,0.659346,0,1,230.31,230.42,229.99,51.53,55.23,54.16,CLOSED,29.84,false,false,0.44,6.89,0.1,-0.48,0,0,0,,0,,NORMAL,0
191341,2025-04-05T21:50:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.766044,0.642788,0,1,230.44,230.55,230.53,54.39,54.27,54.13,CLOSED,29.98,false,false,0.11,0.48,0.22,-0.07,0,0,0,,0,,NORMAL,0
191348,2025-04-05T21:55:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.779884,0.625923,0,1,230.55,230.09,231.38,55.46,57.49,54.88,CLOSED,30.57,false,false,1.29,4.66,0.29,0.4,0,0,0,,0,,NORMAL,0
191355,2025-04-05T22:00:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.793353,0.608761,0,1,229.45,229.31,229.03,52.88,52.77,55,CLOSED,30.19,false,false,0.42,4.15,0.32,0.18,0,0,0,,0,,NORMAL,0
191362,2025-04-05T22:05:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.806445,0.59131,0,1,231.47,230.24,230.04,54.56,53.63,53.59,CLOSED,30.49,false,false,1.43,1.8,0.25,0.65,0,0,0,,0,,NORMAL,0
191369,2025-04-05T22:10:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.819152,0.573576,0,1,229.38,228.89,228.95,55.6,55.04,56.15,CLOSED,30.31,false,false,0.49,2,0.4,1.11,0,0,0,,0,,NORMAL,0
191376,2025-04-05T22:15:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.83147,0.55557,0,1,229.35,228.57,230.2,54.23,53.81,54.35,CLOSED,29.64,false,false,1.63,1,0.27,-0.24,0,0,0,,0,,NORMAL,0
191383,2025-04-05T22:20:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.843391,0.5373,0,1,228.14,229.1,228.29,54.37,53.92,57.17,CLOSED,30.64,false,false,0.96,5.89,0.65,0.62,0,0,0,,0,,NORMAL,0
191390,2025-04-05T22:25:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.854912,0.518773,0,1,230.97,229.11,231.59,54.06,57.81,54.08,CLOSED,29.99,false,false,2.47,6.77,0.24,-0.18,0,0,0,,0,,NORMAL,0
191397,2025-04-05T22:30:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.866025,0.5,0,1,230.19,230.57,232.69,53.82,54.54,53.54,CLOSED,29.81,false,false,2.5,1.86,0.5,0.67,0,0,0,,0,,NORMAL,0
191404,2025-04-05T22:35:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.876727,0.480989,0,1,229.67,228.89,228.85,56.27,55.03,52.72,CLOSED,29.46,false,false,0.82,6.49,0.38,0.42,0,0,0,,0,,NORMAL,0
191411,2025-04-05T22:40:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.887011,0.461749,0,1,230,231.69,230.68,52.72,54.62,56.45,CLOSED,29.51,false,false,1.7,6.83,0.34,-0.34,0,0,0,,0,,NORMAL,0
191418,2025-04-05T22:45:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.896873,0.442289,0,1,228.27,229.35,230.66,55.83,55.44,56.09,CLOSED,29.91,false,false,2.39,1.17,0.25,0.07,0,0,0,,0,,NORMAL,0
191425,2025-04-05T22:50:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.906308,0.422618,0,1,229.85,229.08,229.42,55.38,55.15,55.56,CLOSED,29.47,false,false,0.77,0.74,0.24,-0.51,0,0,0,,0,,NORMAL,0
191432,2025-04-05T22:55:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.915311,0.402747,0,1,229.49,229.46,230.31,53.73,56.27,52.96,CLOSED,30.04,false,false,0.84,6.11,0.11,-0.53,0,0,0,,0,,NORMAL,0
191439,2025-04-05T23:00:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.92388,0.382683,0,1,229.27,231.88,231.93,55.13,56.36,55.68,CLOSED,29.98,false,false,2.67,2.2,0.45,-0.21,0,0,0,,0,,NORMAL,0
191446,2025-04-05T23:05:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.932008,0.362438,0,1,230.62,230.02,230.24,54.68,52.59,51.77,CLOSED,30.36,false,false,0.61,5.47,0.13,-0.13,0,0,0,,0,,NORMAL,0
191453,2025-04-05T23:10:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.939693,0.34202,0,1,230.13,228.22,229.05,55.48,55.73,55.07,CLOSED,30.35,false,false,1.9,1.2,0.38,0.04,0,0,0,,0,,NORMAL,0
191460,2025-04-05T23:15:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.94693,0.321439,0,1,231.01,230.67,229.46,56.72,52.71,53.01,CLOSED,29.56,false,false,1.54,7.41,0.17,-0.08,0,0,0,,0,,NORMAL,0
191467,2025-04-05T23:20:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.953717,0.300706,0,1,229.54,230.89,230.21,55.31,56.02,53.79,CLOSED,30.31,false,false,1.35,4.04,0.09,-0.33,0,0,0,,0,,NORMAL,0
191474,2025-04-05T23:25:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.96005,0.279829,0,1,230.48,229.63,228.33,55.44,54.81,53.44,CLOSED,30.14,false,false,2.15,3.68,0.23,0.15,0,0,0,,0,,NORMAL,0
191481,2025-04-05T23:30:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.965926,0.258819,0,1,231.36,231.37,231.49,54.71,53.62,53.51,CLOSED,29.86,false,false,0.13,2.22,0.61,0.05,0,0,0,,0,,NORMAL,0
191488,2025-04-05T23:35:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.971342,0.237686,0,1,229.88,230.53,229.92,53.63,54.74,55.14,CLOSED,29.49,false,false,0.66,2.76,0.05,0.03,0,0,0,,0,,NORMAL,0
191495,2025-04-05T23:40:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.976296,0.21644,0,1,230.59,229.88,231.56,53.89,54.04,53.66,CLOSED,29.46,false,false,1.68,0.71,0.29,-0.05,0,0,0,,0,,NORMAL,0
191502,2025-04-05T23:45:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.980785,0.19509,0,1,230.72,230.21,231.1,53.3,54.51,55.51,CLOSED,29.9,false,false,0.9,4.06,0.29,-0.01,0,0,0,,0,,NORMAL,0
191509,2025-04-05T23:50:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.984808,0.173648,0,1,230.4,229.42,230.98,54.23,53.88,56.25,CLOSED,29.89,false,false,1.56,4.32,0.12,0.42,0,0,0,,0,,NORMAL,0
191516,2025-04-05T23:55:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.988362,0.152123,0,1,231.77,230.31,231.23,56.6,54.78,53.33,CLOSED,29.35,false,false,1.46,5.96,0.48,-0.69,0,0,0,,0,,NORMAL,0
191523,2025-04-06T00:00:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.991445,0.130526,0,1,230.56,230.25,229.4,54.05,54.2,54.02,CLOSED,30.53,false,false,1.16,0.34,0.03,0.55,0,0,0,,0,,NORMAL,0
191530,2025-04-06T00:05:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.994056,0.108867,0,1,229.88,230.69,229.92,51.76,52.62,57.26,CLOSED,30.45,false,false,0.82,10.2,0.07,0.09,0,0,0,,0,,NORMAL,0
191537,2025-04-06T00:10:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.996195,0.087156,0,1,231.69,231.33,231.9,56.1,55.07,54.8,CLOSED,30.09,false,false,0.57,2.36,0.71,-0.26,0,0,0,,0,,NORMAL,0
191544,2025-04-06T00:15:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.997859,0.065403,0,1,231.44,231.05,230.97,55.56,54.83,53.6,CLOSED,30.13,false,false,0.47,3.57,0.5,0.57,0,0,0,,0,,NORMAL,0
191551,2025-04-06T00:20:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.999048,0.043619,0,1,229.02,228.48,228.75,54.07,55.5,54.07,CLOSED,29.76,false,false,0.54,2.63,0.54,-0.55,0,0,0,,0,,NORMAL,0
191558,2025-04-06T00:25:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.999762,0.021815,0,1,230.88,231.45,230.95,54.86,56.36,55.61,CLOSED,29.4,false,false,0.58,2.68,0.47,-0.74,0,0,0,,0,,NORMAL,0
191565,2025-04-06T00:30:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,1,0,0,1,232.17,230.71,230.29,54.97,53.94,55.64,CLOSED,29.89,false,false,1.88,3.09,0.46,0.03,0,0,0,,0,,NORMAL,0
191572,2025-04-06T00:35:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.999762,-0.021815,0,1,230.66,230.52,231.57,57.68,56.43,55.52,CLOSED,30.79,false,false,1.06,3.82,0.4,1.3,0,0,0,,0,,NORMAL,0
191579,2025-04-06T00:40:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.999048,-0.043619,0,1,232.08,232.26,231.63,55.57,57.06,54.12,CLOSED,29.61,false,false,0.63,5.28,0.86,0.15,0,0,0,,0,,NORMAL,0
191586,2025-04-06T00:45:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.997859,-0.065403,0,1,231.46,228.68,231.19,55.82,56.63,56.26,CLOSED,29.57,false,false,2.78,1.43,0.19,-0.33,0,0,0,,0,,NORMAL,0
191593,2025-04-06T00:50:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.996195,-0.087156,0,1,230.81,231.75,232.66,56.39,55.82,55.19,CLOSED,29.63,false,false,1.85,2.15,0.76,-0.26,0,0,0,,0,,NORMAL,0
191600,2025-04-06T00:55:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.994056,-0.108867,0,1,230.46,231.49,229.95,56.8,54.66,55.75,CLOSED,29.22,false,false,1.54,3.84,0.28,-0.13,0,0,0,,0,,NORMAL,0
191607,2025-04-06T01:00:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.991445,-0.130526,0,1,230.11,231.56,231.43,56.53,55.18,56.56,CLOSED,30.87,false,false,1.45,2.45,0.45,0.34,0,0,0,,0,,NORMAL,0
191614,2025-04-06T01:05:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.988362,-0.152123,0,1,232.46,232.22,232.14,56.94,56.61,58.09,CLOSED,30.16,false,false,0.32,2.59,0.99,-0.29,0,0,0,,0,,NORMAL,0
191621,2025-04-06T01:10:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.984808,-0.173648,0,1,230.96,230.76,231.6,57.97,60.53,56.76,CLOSED,30.9,false,false,0.84,6.46,0.48,0.81,0,0,0,,0,,NORMAL,0
191628,2025-04-06T01:15:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.980785,-0.19509,0,1,231.98,230.85,230.96,59.34,60.32,59.82,CLOSED,30.52,false,false,1.13,1.63,0.55,0.39,0,0,0,,0,,NORMAL,0
191635,2025-04-06T01:20:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.976296,-0.21644,0,1,230.28,229.75,230.24,58.45,58.36,59.24,CLOSED,29.53,false,false,0.53,1.51,0.04,-0.23,0,0,0,,0,,NORMAL,0
191642,2025-04-06T01:25:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.971342,-0.237686,0,1,230.53,229.83,229.71,57.68,60.61,59.35,CLOSED,29.45,false,false,0.82,4.96,0.01,0.05,0,0,0,,0,,NORMAL,0
191649,2025-04-06T01:30:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.965926,-0.258819,0,1,230.43,231.36,230.06,61.48,57.3,59.42,CLOSED,30.33,false,false,1.3,7.04,0.27,0.44,0,0,0,,0,,NORMAL,0
191656,2025-04-06T01:35:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.96005,-0.279829,0,1,232.94,232.68,230.43,59.95,61.1,60.47,CLOSED,30.07,false,false,2.51,1.9,0.88,-0.72,0,0,0,,0,,NORMAL,0
191663,2025-04-06T01:40:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.953717,-0.300706,0,1,231.27,232.47,231.64,60.49,60.07,60.16,CLOSED,29.3,false,false,1.21,0.7,0.78,-0.31,0,0,0,,0,,NORMAL,0
191670,2025-04-06T01:45:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.94693,-0.321439,0,1,231.44,230.04,232.18,61.52,61,62.06,CLOSED,29.86,false,false,2.14,1.72,0.53,0.29,0,0,0,,0,,NORMAL,0
191677,2025-04-06T01:50:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.939693,-0.34202,0,1,231.91,230.12,231.13,62.52,62.06,61.82,CLOSED,30.4,false,false,1.79,1.13,0.46,0.77,0,0,0,,0,,NORMAL,0
191684,2025-04-06T01:55:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.932008,-0.362438,0,1,230.89,231.4,231.47,60.8,63.86,63.67,CLOSED,29.41,false,false,0.58,4.88,0.55,0.19,0,0,0,,0,,NORMAL,0
191691,2025-04-06T02:00:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.92388,-0.382683,0,1,233.34,232.48,231.76,62.64,63.96,63.73,CLOSED,30.66,false,false,1.57,2.09,1.1,-0.21,0,0,0,,0,,NORMAL,0
191698,2025-04-06T02:05:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.915311,-0.402747,0,1,230.3,231.4,230.48,63.68,64.76,63.89,CLOSED,29.16,false,false,1.1,1.68,0.31,-1,0,0,0,,0,,NORMAL,0
191705,2025-04-06T02:10:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.906308,-0.422618,0,1,232.61,231.41,231.68,64.11,64.42,61.22,CLOSED,30.1,false,false,1.2,5.06,0.83,-0.8,0,0,0,,0,,NORMAL,0
191712,2025-04-06T02:15:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.896873,-0.442289,0,1,232.75,229.53,229.93,65.43,64.67,62.98,CLOSED,29.68,false,false,3.22,3.8,0.32,-0.84,0,0,0,,0,,NORMAL,0
191719,2025-04-06T02:20:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.887011,-0.461749,0,1,229.59,230.36,231.87,62.62,66.31,62.64,CLOSED,30.83,false,false,2.28,5.78,0.26,1.3,0,0,0,,0,,NORMAL,0
191726,2025-04-06T02:25:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.876727,-0.480989,0,1,231.2,231.31,230.89,66.28,66,64.19,CLOSED,30.07,false,false,0.42,3.2,0.49,0.62,0,0,0,,0,,NORMAL,0
191733,2025-04-06T02:30:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,0.866025,-0.5,0,1,230.32,230.81,230.18,64.12,65.81,65.48,CLOSED,29.77,false,false,0.63,2.59,0.19,-0.56,0,0,0,,0,,NORMAL,0
